XA -9.96094 -9.88281 -9.80469 -9.72656 -9.64844 -9.57031 -9.49219 -9.41406 -9.33594 -9.25781 -9.17969 -9.10156 -9.02344 -8.94531 -8.86719 -8.78906 -8.71094 -8.63281 -8.55469 -8.47656 -8.39844 -8.32031 -8.24219 -8.16406 -8.08594 -8.00781 -7.92969 -7.85156 -7.77344 -7.69531 -7.61719 -7.53906 -7.46094 -7.38281 -7.30469 -7.22656 -7.14844 -7.07031 -6.99219 -6.91406 -6.83594 -6.75781 -6.67969 -6.60156 -6.52344 -6.44531 -6.36719 -6.28906 -6.21094 -6.13281 -6.05469 -5.97656 -5.89844 -5.82031 -5.74219 -5.66406 -5.58594 -5.50781 -5.42969 -5.35156 -5.27344 -5.19531 -5.11719 -5.03906 -4.96094 -4.88281 -4.80469 -4.72656 -4.64844 -4.57031 -4.49219 -4.41406 -4.33594 -4.25781 -4.17969 -4.10156 -4.02344 -3.94531 -3.86719 -3.78906 -3.71094 -3.63281 -3.55469 -3.47656 -3.39844 -3.32031 -3.24219 -3.16406 -3.08594 -3.00781 -2.92969 -2.85156 -2.77344 -2.69531 -2.61719 -2.53906 -2.46094 -2.38281 -2.30469 -2.22656 -2.14844 -2.07031 -1.99219 -1.91406 -1.83594 -1.75781 -1.67969 -1.60156 -1.52344 -1.44531 -1.36719 -1.28906 -1.21094 -1.13281 -1.05469 -0.976562 -0.898438 -0.820312 -0.742188 -0.664062 -0.585938 -0.507812 -0.429688 -0.351562 -0.273438 -0.195312 -0.117188 -0.0390625 0.0390625 0.117188 0.195312 0.273438 0.351562 0.429688 0.507812 0.585938 0.664062 0.742188 0.820312 0.898438 0.976562 1.05469 1.13281 1.21094 1.28906 1.36719 1.44531 1.52344 1.60156 1.67969 1.75781 1.83594 1.91406 1.99219 2.07031 2.14844 2.22656 2.30469 2.38281 2.46094 2.53906 2.61719 2.69531 2.77344 2.85156 2.92969 3.00781 3.08594 3.16406 3.24219 3.32031 3.39844 3.47656 3.55469 3.63281 3.71094 3.78906 3.86719 3.94531 4.02344 4.10156 4.17969 4.25781 4.33594 4.41406 4.49219 4.57031 4.64844 4.72656 4.80469 4.88281 4.96094 5.03906 5.11719 5.19531 5.27344 5.35156 5.42969 5.50781 5.58594 5.66406 5.74219 5.82031 5.89844 5.97656 6.05469 6.13281 6.21094 6.28906 6.36719 6.44531 6.52344 6.60156 6.67969 6.75781 6.83594 6.91406 6.99219 7.07031 7.14844 7.22656 7.30469 7.38281 7.46094 7.53906 7.61719 7.69531 7.77344 7.85156 7.92969 8.00781 8.08594 8.16406 8.24219 8.32031 8.39844 8.47656 8.55469 8.63281 8.71094 8.78906 8.86719 8.94531 9.02344 9.10156 9.17969 9.25781 9.33594 9.41406 9.49219 9.57031 9.64844 9.72656 9.80469 9.88281 
YA -9.96094 -9.88281 -9.80469 -9.72656 -9.64844 -9.57031 -9.49219 -9.41406 -9.33594 -9.25781 -9.17969 -9.10156 -9.02344 -8.94531 -8.86719 -8.78906 -8.71094 -8.63281 -8.55469 -8.47656 -8.39844 -8.32031 -8.24219 -8.16406 -8.08594 -8.00781 -7.92969 -7.85156 -7.77344 -7.69531 -7.61719 -7.53906 -7.46094 -7.38281 -7.30469 -7.22656 -7.14844 -7.07031 -6.99219 -6.91406 -6.83594 -6.75781 -6.67969 -6.60156 -6.52344 -6.44531 -6.36719 -6.28906 -6.21094 -6.13281 -6.05469 -5.97656 -5.89844 -5.82031 -5.74219 -5.66406 -5.58594 -5.50781 -5.42969 -5.35156 -5.27344 -5.19531 -5.11719 -5.03906 -4.96094 -4.88281 -4.80469 -4.72656 -4.64844 -4.57031 -4.49219 -4.41406 -4.33594 -4.25781 -4.17969 -4.10156 -4.02344 -3.94531 -3.86719 -3.78906 -3.71094 -3.63281 -3.55469 -3.47656 -3.39844 -3.32031 -3.24219 -3.16406 -3.08594 -3.00781 -2.92969 -2.85156 -2.77344 -2.69531 -2.61719 -2.53906 -2.46094 -2.38281 -2.30469 -2.22656 -2.14844 -2.07031 -1.99219 -1.91406 -1.83594 -1.75781 -1.67969 -1.60156 -1.52344 -1.44531 -1.36719 -1.28906 -1.21094 -1.13281 -1.05469 -0.976562 -0.898438 -0.820312 -0.742188 -0.664062 -0.585938 -0.507812 -0.429688 -0.351562 -0.273438 -0.195312 -0.117188 -0.0390625 0.0390625 0.117188 0.195312 0.273438 0.351562 0.429688 0.507812 0.585938 0.664062 0.742188 0.820312 0.898438 0.976562 1.05469 1.13281 1.21094 1.28906 1.36719 1.44531 1.52344 1.60156 1.67969 1.75781 1.83594 1.91406 1.99219 2.07031 2.14844 2.22656 2.30469 2.38281 2.46094 2.53906 2.61719 2.69531 2.77344 2.85156 2.92969 3.00781 3.08594 3.16406 3.24219 3.32031 3.39844 3.47656 3.55469 3.63281 3.71094 3.78906 3.86719 3.94531 4.02344 4.10156 4.17969 4.25781 4.33594 4.41406 4.49219 4.57031 4.64844 4.72656 4.80469 4.88281 4.96094 5.03906 5.11719 5.19531 5.27344 5.35156 5.42969 5.50781 5.58594 5.66406 5.74219 5.82031 5.89844 5.97656 6.05469 6.13281 6.21094 6.28906 6.36719 6.44531 6.52344 6.60156 6.67969 6.75781 6.83594 6.91406 6.99219 7.07031 7.14844 7.22656 7.30469 7.38281 7.46094 7.53906 7.61719 7.69531 7.77344 7.85156 7.92969 8.00781 8.08594 8.16406 8.24219 8.32031 8.39844 8.47656 8.55469 8.63281 8.71094 8.78906 8.86719 8.94531 9.02344 9.10156 9.17969 9.25781 9.33594 9.41406 9.49219 9.57031 9.64844 9.72656 9.80469 9.88281 
AP 13 115 1
AP 13 116 1
AP 13 117 1
AP 13 118 1
AP 13 119 1
AP 13 120 1
AP 13 121 1
AP 13 122 1
AP 13 123 1
AP 13 124 1
AP 13 125 1
AP 13 126 1
AP 13 127 1
AP 13 128 1
AP 13 129 1
AP 13 130 1
AP 13 131 1
AP 13 132 1
AP 13 133 1
AP 13 134 1
AP 13 135 1
AP 13 136 1
AP 13 137 1
AP 13 138 1
AP 13 139 1
AP 13 140 1
AP 14 108 1
AP 14 109 1
AP 14 110 1
AP 14 111 1
AP 14 112 1
AP 14 113 1
AP 14 114 1
AP 14 115 1
AP 14 116 1
AP 14 117 1
AP 14 118 1
AP 14 119 1
AP 14 120 1
AP 14 121 1
AP 14 122 1
AP 14 123 1
AP 14 124 1
AP 14 125 1
AP 14 126 1
AP 14 127 1
AP 14 128 1
AP 14 129 1
AP 14 130 1
AP 14 131 1
AP 14 132 1
AP 14 133 1
AP 14 134 1
AP 14 135 1
AP 14 136 1
AP 14 137 1
AP 14 138 1
AP 14 139 1
AP 14 140 1
AP 14 141 1
AP 14 142 1
AP 14 143 1
AP 14 144 1
AP 14 145 1
AP 14 146 1
AP 14 147 1
AP 15 103 1
AP 15 104 1
AP 15 105 1
AP 15 106 1
AP 15 107 1
AP 15 108 1
AP 15 109 1
AP 15 110 1
AP 15 111 1
AP 15 112 1
AP 15 113 1
AP 15 114 1
AP 15 115 1
AP 15 116 1
AP 15 117 1
AP 15 118 1
AP 15 119 1
AP 15 120 1
AP 15 121 1
AP 15 122 1
AP 15 123 1
AP 15 124 1
AP 15 125 1
AP 15 126 1
AP 15 127 1
AP 15 128 1
AP 15 129 1
AP 15 130 1
AP 15 131 1
AP 15 132 1
AP 15 133 1
AP 15 134 1
AP 15 135 1
AP 15 136 1
AP 15 137 1
AP 15 138 1
AP 15 139 1
AP 15 140 1
AP 15 141 1
AP 15 142 1
AP 15 143 1
AP 15 144 1
AP 15 145 1
AP 15 146 1
AP 15 147 1
AP 15 148 1
AP 15 149 1
AP 15 150 1
AP 15 151 1
AP 15 152 1
AP 16 99 1
AP 16 100 1
AP 16 101 1
AP 16 102 1
AP 16 103 1
AP 16 104 1
AP 16 105 1
AP 16 106 1
AP 16 107 1
AP 16 108 1
AP 16 109 1
AP 16 110 1
AP 16 111 1
AP 16 112 1
AP 16 113 1
AP 16 114 1
AP 16 115 1
AP 16 116 1
AP 16 117 1
AP 16 118 1
AP 16 119 1
AP 16 120 1
AP 16 121 1
AP 16 122 1
AP 16 123 1
AP 16 124 1
AP 16 125 1
AP 16 126 1
AP 16 127 1
AP 16 128 1
AP 16 129 1
AP 16 130 1
AP 16 131 1
AP 16 132 1
AP 16 133 1
AP 16 134 1
AP 16 135 1
AP 16 136 1
AP 16 137 1
AP 16 138 1
AP 16 139 1
AP 16 140 1
AP 16 141 1
AP 16 142 1
AP 16 143 1
AP 16 144 1
AP 16 145 1
AP 16 146 1
AP 16 147 1
AP 16 148 1
AP 16 149 1
AP 16 150 1
AP 16 151 1
AP 16 152 1
AP 16 153 1
AP 16 154 1
AP 16 155 1
AP 16 156 1
AP 17 95 1
AP 17 96 1
AP 17 97 1
AP 17 98 1
AP 17 99 1
AP 17 100 1
AP 17 101 1
AP 17 102 1
AP 17 103 1
AP 17 104 1
AP 17 105 1
AP 17 106 1
AP 17 107 1
AP 17 108 1
AP 17 109 1
AP 17 110 1
AP 17 111 1
AP 17 112 1
AP 17 113 1
AP 17 114 1
AP 17 115 1
AP 17 116 1
AP 17 117 1
AP 17 118 1
AP 17 119 1
AP 17 120 1
AP 17 121 1
AP 17 122 1
AP 17 123 1
AP 17 124 1
AP 17 125 1
AP 17 126 1
AP 17 127 1
AP 17 128 1
AP 17 129 1
AP 17 130 1
AP 17 131 1
AP 17 132 1
AP 17 133 1
AP 17 134 1
AP 17 135 1
AP 17 136 1
AP 17 137 1
AP 17 138 1
AP 17 139 1
AP 17 140 1
AP 17 141 1
AP 17 142 1
AP 17 143 1
AP 17 144 1
AP 17 145 1
AP 17 146 1
AP 17 147 1
AP 17 148 1
AP 17 149 1
AP 17 150 1
AP 17 151 1
AP 17 152 1
AP 17 153 1
AP 17 154 1
AP 17 155 1
AP 17 156 1
AP 17 157 1
AP 17 158 1
AP 17 159 1
AP 17 160 1
AP 18 92 1
AP 18 93 1
AP 18 94 1
AP 18 95 1
AP 18 96 1
AP 18 97 1
AP 18 98 1
AP 18 99 1
AP 18 100 1
AP 18 101 1
AP 18 102 1
AP 18 103 1
AP 18 104 1
AP 18 105 1
AP 18 106 1
AP 18 107 1
AP 18 108 1
AP 18 109 1
AP 18 110 1
AP 18 111 1
AP 18 112 1
AP 18 113 1
AP 18 114 1
AP 18 115 1
AP 18 116 1
AP 18 117 1
AP 18 118 1
AP 18 119 1
AP 18 120 1
AP 18 121 1
AP 18 122 1
AP 18 123 1
AP 18 124 1
AP 18 125 1
AP 18 126 1
AP 18 127 1
AP 18 128 1
AP 18 129 1
AP 18 130 1
AP 18 131 1
AP 18 132 1
AP 18 133 1
AP 18 134 1
AP 18 135 1
AP 18 136 1
AP 18 137 1
AP 18 138 1
AP 18 139 1
AP 18 140 1
AP 18 141 1
AP 18 142 1
AP 18 143 1
AP 18 144 1
AP 18 145 1
AP 18 146 1
AP 18 147 1
AP 18 148 1
AP 18 149 1
AP 18 150 1
AP 18 151 1
AP 18 152 1
AP 18 153 1
AP 18 154 1
AP 18 155 1
AP 18 156 1
AP 18 157 1
AP 18 158 1
AP 18 159 1
AP 18 160 1
AP 18 161 1
AP 18 162 1
AP 18 163 1
AP 19 89 1
AP 19 90 1
AP 19 91 1
AP 19 92 1
AP 19 93 1
AP 19 94 1
AP 19 95 1
AP 19 96 1
AP 19 97 1
AP 19 98 1
AP 19 99 1
AP 19 100 1
AP 19 101 1
AP 19 102 1
AP 19 103 1
AP 19 104 1
AP 19 105 1
AP 19 106 1
AP 19 107 1
AP 19 108 1
AP 19 109 1
AP 19 110 1
AP 19 111 1
AP 19 112 1
AP 19 113 1
AP 19 114 1
AP 19 115 1
AP 19 116 1
AP 19 117 1
AP 19 118 1
AP 19 119 1
AP 19 136 1
AP 19 137 1
AP 19 138 1
AP 19 139 1
AP 19 140 1
AP 19 141 1
AP 19 142 1
AP 19 143 1
AP 19 144 1
AP 19 145 1
AP 19 146 1
AP 19 147 1
AP 19 148 1
AP 19 149 1
AP 19 150 1
AP 19 151 1
AP 19 152 1
AP 19 153 1
AP 19 154 1
AP 19 155 1
AP 19 156 1
AP 19 157 1
AP 19 158 1
AP 19 159 1
AP 19 160 1
AP 19 161 1
AP 19 162 1
AP 19 163 1
AP 19 164 1
AP 19 165 1
AP 19 166 1
AP 20 87 1
AP 20 88 1
AP 20 89 1
AP 20 90 1
AP 20 91 1
AP 20 92 1
AP 20 93 1
AP 20 94 1
AP 20 95 1
AP 20 96 1
AP 20 97 1
AP 20 98 1
AP 20 99 1
AP 20 100 1
AP 20 101 1
AP 20 102 1
AP 20 103 1
AP 20 104 1
AP 20 105 1
AP 20 106 1
AP 20 107 1
AP 20 108 1
AP 20 109 1
AP 20 110 1
AP 20 145 1
AP 20 146 1
AP 20 147 1
AP 20 148 1
AP 20 149 1
AP 20 150 1
AP 20 151 1
AP 20 152 1
AP 20 153 1
AP 20 154 1
AP 20 155 1
AP 20 156 1
AP 20 157 1
AP 20 158 1
AP 20 159 1
AP 20 160 1
AP 20 161 1
AP 20 162 1
AP 20 163 1
AP 20 164 1
AP 20 165 1
AP 20 166 1
AP 20 167 1
